DBA,ZIPCODE,Longitude_x,Latitude_x,VIOLATION CODE,Borough
CHILLHOUSE 75,10013.0,-74.006226924442,40.723210056549,Missing,MANHATTAN
CHILO'S,11238.0,-73.957097877604,40.688346357957,"06A, 10F, 06C, 02G",BROOKLYN
CHILO'S GREENWOOD,11232.0,-73.995267599373,40.659583542924,"08A, 06D, 02B, 04A, 04N",BROOKLYN
CHILSUNG GARDEN,11364.0,-73.755679020858,40.749313563917,"06D, 06A, 08C, 06C, 05B, 03A, 02B, 10F, 05D, 06E, 02G, 05A, 10B, 02H, 20-06",QUEENS
CHIMAMA'S NOODLE HOUSE,11361.0,-73.768756458994,40.75924653805,Missing,QUEENS
CHIMBAKKC LLC,10009.0,-73.98416791818,40.729110380421,Missing,MANHATTAN
CHIMI EXPRESS RESTAURANT,11368.0,-73.863481861375,40.746972775569,"10B, 06C, 10F, 02B, 09C, 04A, 02G, 04H, 04J, 08A, 04L, 20-04",QUEENS
CHIMI LOS PRIMOS KITCHEN,11103.0,-73.905123532108,40.766568442385,Missing,QUEENS
CHIMITO'S,11368.0,-73.853775918029,40.741010163544,"10F, 02G",QUEENS
CHIMOLI COCINA,10461.0,-73.828420660738,40.83336355202,Missing,BRONX
CHINA 1,11223.0,-73.977478200151,40.592070730237,"10F, 08A, 06C, 10E, 04L, 10B, 02G, 20-04, 28-06, 06A, 06F, 10H, 05D, 06D",BROOKLYN
CHINA BAR,11354.0,-73.833319266317,40.760717132012,"04A, 04L, 06D, 08A",QUEENS
CHINA BELL,10310.0,-74.118135654474,40.634471106521,"06A, 06C, 08C, 02G",STATEN ISLAND
CHINA CHALET,10312.0,-74.160291251015,40.545466645048,"10F, 02B, 06D, 06C, 04L, 08A",STATEN ISLAND
CHINA CHEF CHEN,11226.0,-73.95795139689,40.644454931217,"06C, 04H, 08A, 08B, 04L, 04A, 10F",BROOKLYN
CHINA CITY,11206.0,-73.946847878172,40.695651395805,"10A, 05D, 02B, 04K, 08A, 06E, 10E, 10F, 08C",BROOKLYN
CHINA CITY II,11214.0,-74.003878782153,40.607984409012,"04L, 10H, 06E, 08A, 04N, 28-06, 06F, 02G",BROOKLYN
CHINA CITY RESTAURANT,10458.0,-73.895119263526,40.860663350576,"02B, 10F, 06C, 08A, 02G, 06F, 02H, 10G, 04L",BRONX
CHINA COCINA,11368.0,-73.862508631148,40.749875574468,"04N, 06C, 02B, 08C, 04L, 06D, 08A, 10F, 10B, 04K",QUEENS
CHINA DELIGHT,11429.0,-73.735398998329,40.713152803373,"10E, 04N, 08A, 06A, 10F, 06F, 02B, 02G",QUEENS
CHINA DOLL,11208.0,-73.870829611231,40.667347184595,"02G, 10F, 02B, 09E, 06E, 05D",BROOKLYN
CHINA DRAGON,11105.0,-73.901911068442,40.778434071594,"08A, 04L, 05H, 04A, 10F, 10H, 08C, 10B, 02B, 20-04, 28-06, 06C, 09C, 06A, 06F, 02G, 06E, 04H, 06D, 04N, 10G, 10D",QUEENS
CHINA DRAGON EXPRESS,11208.0,-73.868820776772,40.682471381322,"06A, 10F, 02B",BROOKLYN
CHINA EXPRESS,11203.0,-73.937825219714,40.641599437133,"08A, 05D, 28-06, 10F, 10B, 06C, 04N, 02G, 04L, 09B, 02B, 05C, 09A, 06D, 06E, 06A",BROOKLYN
CHINA EXPRESS INN,11434.0,-73.779425631928,40.666186645301,"04M, 06C, 10H, 06A, 10F, 08A, 06F, 02G, 10B",QUEENS
CHINA FUN,11355.0,-73.826026902683,40.745815955542,"04A, 09C, 03B, 02H, 10B, 10F, 06F, 10G, 04N, 08A, 09A, 02G, 06C, 09B, 06D",QUEENS
CHINA FUN CHINESE RESTAURANT,11416.0,-73.845640172474,40.684352875141,"02H, 09C, 06C, 06F, 02B, 10F, 06E, 20-08, 10H, 10B, 05H, 04J, 04H, 08C, 06D, 02G, 10D",QUEENS
CHINA FUZHOU,11361.0,-73.767517141045,40.75649652054,"10E, 04A, 06C, 04N, 10F, 08A, 06F, 06D, 10B, 04J, 28-06",QUEENS
CHINA GARDEN,11104.0,-73.925890962254,40.741927544391,"04L, 02B, 10F, 06C, 09C, 08A, 06D, 10G, 06B, 06E, 02G",QUEENS
CHINA GARDEN 679 INC,11205.0,-73.956350851447,40.694777080349,Missing,BROOKLYN
CHINA GARDEN CHINESE RESTAURANT,11213.0,-73.930591506124,40.674483234261,"10F, 04N, 02G, 02B, 05D, 06C, 09C, 08A",BROOKLYN
CHINA GARDEN RESTAURANT,11207.0,-73.892544704098,40.680448472734,"08A, 06A, 04L, 10B, 06D, 02G, 04K, 10F, 02B, 04H, 06C, 05H, 09A, 04M, 02H",BROOKLYN
CHINA GARDEN TAKEOUT,11214.0,-74.001159554008,40.601158185404,"10D, 10F, 02G, 10B, 08C",BROOKLYN
CHINA GLATT,11219.0,-73.989334889435,40.637679796443,"10F, 02G, 08A, 05D, 04N, 04L, 02B, 09B",BROOKLYN
CHINA GOURMET,10019.0,-73.9850260269,40.763782325638,"02B, 08A, 02G, 28-06, 06C, 04L, 04C, 10F, 06F, 10A, 04K, 09B, 08C, 06E, 06D, 02H, 09C, 04N, 06A, 04M, 05D, 10H, 04O, 10D, 28-01",MANHATTAN
CHINA HOUSE,10454.0,-73.920521318205,40.808091776766,"02B, 04L, 08A, 20-08, 10F, 08C, 02G, 10B, 28-06, 28-03",BRONX
CHINA I,11220.0,-74.016175514961,40.643015006466,"10F, 02G, 08A, 04H, 02B, 09B, 04N, 02I, 04K, 06E, 04L, 28-06, 04M, 20-06, 02H, 09C, 06C, 10H, 10B",BROOKLYN
CHINA KING,10466.0,-73.842462321109,40.888626926747,"08A, 10D, 06C, 10E, Missing, 28-06, 10F, 05H, 02B, 10B, 04N, 08C, 02G, 04L, 06A, 04H, 06D, 05D, 04M, 09B, 04K, 10A",BRONX
CHINA KING 1 RESTAURANT,11208.0,-73.873053042494,40.675240910831,"04L, 10F, 08A, 04K, 02G, 06A, 28-06",BROOKLYN
CHINA KING OGDEN RESTAURANT,10452.0,-73.92448879155,40.841994761191,"04N, 10B, 06D, 08A, 10F",BRONX
CHINA KING RESTAURANT,10462.0,-73.851432456421,40.833535596444,"08C, 10B, 10A, 10F, 10I, 10H, 02G",BRONX
CHINA KINGS 70TH STREET,11692.0,-73.799120162526,40.592656992408,"06C, 02G, 10F, 09B, 02B, 04L, 08A",QUEENS
CHINA KITCHEN,10467.0,-73.865722559422,40.85959251214,"10F, 06A, 06D, 08A, 09C, 06C, 04L, 28-06, 02B",BRONX
CHINA LONG,11235.0,-73.960626225807,40.581814389363,"08A, 06C, 02B, 04N, 10B",BROOKLYN
CHINA MIA,10467.0,-73.86755406021,40.858474786046,"02B, 06F, 04H, 19-06, 10B",BRONX
CHINA MOON OF KINGS,11212.0,-73.924424417183,40.663925661437,"02H, 10F, 06C, 06E, 02B, 10H, 10B",BROOKLYN
CHINA MOON OPEN KITCHEN,11214.0,-73.991855582305,40.590793585024,"10F, 02B, 04L, 02G, 06C, 08B",BROOKLYN
CHINA NEW STAR RESTAURANT,10302.0,-74.14333170369,40.624868532151,"04A, 02B, 04L, 08A, 10H, 10F, 06E",STATEN ISLAND
CHINA NO. 1 CHINESE RESTAURANT,11212.0,-73.915315419641,40.655770040116,"10D, 08A, 04N, 09B, 02G, 02B, 04L, 09E, 09C, 06C, 04M, 06E, 10B",BROOKLYN
CHINA ONE,11433.0,-73.794849455731,40.697840678821,"10F, 06C",QUEENS
CHINA ONE CHINESE RESTAURANT,10467.0,-73.873198063352,40.878808622248,"02B, 28-01, 10F, 02G, 06C, 20-08",BRONX
CHINA PAGODA,11209.0,-74.021098226489,40.633275718916,"08A, 10F, 06A, 02G, 02H, 02B, 04L",BROOKLYN
CHINA PALACE,10461.0,-73.829762831934,40.84404259501,"10F, 02G, 10B",BRONX
CHINA PANDA,11207.0,-73.893930633336,40.661472362498,"10B, 02G, 06F, 02B",BROOKLYN
CHINA PAVILION RESTAURANT,10461.0,-73.843923957654,40.856199932179,"10F, 08A, 04L, 05H, 19-06",BRONX
CHINA RED EXPRESS,10007.0,-74.008531225712,40.715181462659,"06A, 06C, 05D, 10A, 10B, 06B, 10F, 28-05, 06F, 06E",MANHATTAN
CHINA RESTAURANT,11203.0,-73.930220300044,40.650345421162,"10F, 06C, 06F, 04N, 08A, 02B, 04L",BROOKLYN
CHINA RIVER,10036.0,-73.98786085831,40.758101010833,"08A, 03A, 15-39, 04L, 05D, 09E, 09C, 04A, 09D, 02B, 06C, 20-08, 10B, 06D",MANHATTAN
CHINA ROYAL,11219.0,-73.999989192818,40.625062525934,"04L, 10F, 04M, 28-06, 02B, 02G, 08A, 02A, 06D",BROOKLYN
CHINA SING,11435.0,-73.797880423272,40.691379360555,"04N, 02G, 28-06, 06F, 06C, 08A, 02B, 10F, 10H",QUEENS
CHINA STAR,11239.0,-73.881890837147,40.647950768234,"06D, 10B, 02B, 10H, 10F, 08A, 04L, 06C, 10G, 02G, 28-06",BROOKLYN
CHINA STAR QUEENS CHINESE RESTAURANT,11417.0,-73.833280065247,40.678629166728,"08A, 02B, 10G, 04L, 10F",QUEENS
CHINA SUN,11208.0,-73.880707623339,40.676739548358,"02G, 08A, 10A, 06C, 10F, 06E, 04N, 06F, 04K",BROOKLYN
CHINA TASTES,11207.0,-73.895677269715,40.669304822594,"09B, 04M, 02G, 10F, 06F, 28-06, 08A, 10B, 02H, 02B, 06A, 04K, 04L, 06B, 05D, 06C",BROOKLYN
CHINA THAI NY,11226.0,-73.958851829274,40.650968623192,"10F, 10H, 06A, 08A, 09B, 04L",BROOKLYN
CHINA TOKYO RESTAURANT,11234.0,-73.918099228832,40.619480540295,"04L, 08A, 10F, 09C, 09A, 05D",BROOKLYN
CHINA WOK,10469.0,-73.849460422837,40.876024283113,"06C, 10B, 08A, 02G, 10F, 04H, 06D, 05D, 09A, 28-06, 09C, 08C, 04M, 04N, 02B, 04L, 04K, 06A, 19-10, 08B, 06F, 05H",BRONX
CHINA WOK EXPRESS,11416.0,-73.839708434226,40.686054731203,"08A, 05D, 10F, 04L, 09E",QUEENS
CHINA WOK KING CORP,10457.0,-73.894455167973,40.850894236541,"02G, 06D, 10F",BRONX
CHINA WOK KITCHEN,10009.0,-73.977232079692,40.722044184529,"10B, 04M, 10F, 08A, 02B, 09C",MANHATTAN
CHINA WOK RESTAURANT,11225.0,-73.950763888127,40.666934558646,"10B, 10F, 06F, 08A, 09C, 06C, 04L, 04N",BROOKLYN
CHINA XIANG,10036.0,-73.991441622691,40.757911945378,"08A, 04K, 04L, 04M, 10G, 06C, 10A, 04N, 10F, 02B, 10B, 02G",MANHATTAN
CHINA XING,11219.0,-73.994321315445,40.640416699676,"06C, 06B, 10F, 08A, 02B, 02H, 04K, 04L, 10E, 06E, 04M",BROOKLYN
CHINANTLA RESTAURANT,11205.0,-73.95743653174,40.694431647167,"04H, 04M, 04N, 08A, 04L, 02G, 08B, 02H, 20-06, 05D, 06F",BROOKLYN
CHINAR ON THE ISLAND,10305.0,-74.068210453189,40.592596091025,"02G, 04L, 08A, 02B, 10F, 04N, 15-37, 06F",STATEN ISLAND
CHINATO,10002.0,-73.987571785968,40.721175679791,"04J, 08C, 10G",MANHATTAN
CHINATOWN RESTAURANT,11235.0,-73.945689299177,40.586600677503,"06C, 08B, 10F, 02B, 02G, 10B, 09C, 10E",BROOKLYN
CHINATOWN TAI PAN BAKERY,10013.0,-73.998181880883,40.716941162101,"02B, 10F, 06D, 08C, 02G, 10B, 06F, 09B",MANHATTAN
CHINELOS II DELI-GROCERY RESTAURANT,10031.0,-73.953103328581,40.820131684586,"04A, 02G, 02B, 04N, 10B, 04M, 10F, 06D, 04C, 04L, 02H, 08A, 08C",MANHATTAN
CHINESE COMFORT FOOD,11104.0,-73.923416505935,40.747195864681,"05D, 10F, 10G",QUEENS
CHINESE GOURMET,10453.0,-73.920178648468,40.852682591508,"08A, 04L, 02G, 04K, 02B, 06C, 10F",BRONX
CHINESE MUSICIAN RESTAURANT,11222.0,-73.953740518659,40.730246712433,"10F, 06D, 02B, 09A, 04N, 08A, 06F, 04K",BROOKLYN
CHINESE SAUERKRAUT FISH,11220.0,-74.009666884764,40.63648864959,"10F, 06C, 10B, 09B, 02B, 08C, 02G, 06D, 10E, 09E",BROOKLYN
CHINESE TUXEDO/PEACHY'S,10013.0,-73.997929446427,40.714308924856,"10F, 06D, 10B, 02A, 06E, 06C",MANHATTAN
CHINGALE/ROAM,10001.0,-73.999390010214,40.754242519519,"05F, 09C",MANHATTAN
CHINGOO RESTAURANT,11211.0,-73.944595243744,40.715761266565,"10B, 06D, 08A, 04L, 08C, 10G, 28-06",BROOKLYN
CHINITO LATINO,10040.0,-73.925156257789,40.862221139463,"06D, 15-37, 02G, 04L, 15-21, 10B, 04M, 02B, 10G, 08A, 08C",MANHATTAN
CHINO GRANDE,11211.0,-73.958661614642,40.713436890702,"04C, 06E",BROOKLYN
CHINTA,11222.0,-73.957924918193,40.731823819007,"10A, 02B, 10F, 10D",BROOKLYN
CHIP CITY,11249.0,-73.961918682974,40.720116040274,"09E, 06D, 04J, 10F, 10B, 04A, 02G, 10J, 15-27, 20-08, 06B, Missing, 10G, 19-07, 06C, 16-03, 04L, 20D, 05H, 20-01, 20-04, 08B, 16-06, 04H, 16-04, 08A, 06F, 19-10, 06A, 10D, 04O",BROOKLYN
CHIP CITY LIC,11101.0,-73.940946511455,40.750159589988,"10F, 06D, 10B, 06B",QUEENS
CHIP NYC,11103.0,-73.919399360123,40.765272850883,"16-03, 04A, 10D",QUEENS
CHIP NYC DITMARS,11105.0,-73.909978376241,40.775075611041,10F,QUEENS
CHIPICHAPE CAFE LLC,11102.0,-73.926243846296,40.771848402717,Missing,QUEENS
CHIPILO ITALIAN SANDWICH SHOP,10013.0,-73.999632057787,40.715052775267,"04A, 02B, 06A, 10F, 28-06, 10H, 10D, 02G, 16-02, 08A, 09C, 20-08, 04M",MANHATTAN
CHIPOTLE,11207.0,-73.890446277893,40.658636470404,"10F, 06D, 10H, 10B",BROOKLYN
CHIPOTLE MEXCIAN GRILL # 2760,11101.0,-73.941826045575,40.747305487015,"04H, 10B, 10F, 06D, 04N, 09C",QUEENS
CHIPOTLE MEXICAN GRILL,10003.0,-73.990239034689,40.737378289053,"20F, 02G, 10A, 06A, 04N, 09C, 10B, 10F, 04A, 06D, 04H, 02B, 10E, 10C, 02I, 28-01, 04L, 08A, 04F, 08C, 06C, 04M, 19-07, 20-01, 20-08, 06F, 08B, 19-10, 10H, 05D, 16C, 10I, 10D, 10G, 20A, 04K, 02C, 16E, 06B, 20-06, 06E, 20-04, 16-10, 19-06, 04O, 28-03, 16-06, 16-08, 05A, 05H, Missing, 19-08, 09E",MANHATTAN
CHIPOTLE MEXICAN GRILL # 3265,11234.0,-73.91780808158,40.624805215274,"02B, 10B, 10F, 06F, 04N, 06A, 08A, 10H",BROOKLYN
CHIPOTLE MEXICAN GRILL #2211,11234.0,-73.922220342178,40.609969984731,"04N, 10B, 10F, 04A, 08A",BROOKLYN
CHIPOTLE MEXICAN GRILL #2254,11215.0,-73.977927206096,40.671252310177,"04N, 06D, 16C, 10B, 10D, 10F, 08A",BROOKLYN
CHIPOTLE MEXICAN GRILL #2308,10306.0,-74.111288505898,40.568935155161,"10F, 10E, 09C",STATEN ISLAND
CHIPOTLE MEXICAN GRILL #2407,11229.0,-73.959760687969,40.608144835665,"02G, 06D, 10B, 09C, 10F",BROOKLYN
CHIPOTLE MEXICAN GRILL #2570,11214.0,-73.986492269516,40.583459003805,"10F, 10B, 10G, 08B, 06D",BROOKLYN
CHIPOTLE MEXICAN GRILL #2834,11374.0,-73.864170033452,40.733428169799,"10F, 04N, 08A, 10B",QUEENS
CHIPOTLE MEXICAN GRILL #2838,10451.0,-73.91881282016,40.825678904356,"10B, 10F, 02B, 08A, 20-06, 04H, 04L, 02G, 04N",BRONX
CHIPOTLE MEXICAN GRILL #2879,11238.0,-73.972330004501,40.677012381265,"09C, 02B, 10F, 06D",BROOKLYN
CHIPOTLE MEXICAN GRILL #2918,10314.0,-74.169052592685,40.582297419955,"10F, 02B",STATEN ISLAND
CHIPOTLE MEXICAN GRILL #3020,11432.0,-73.799043712501,40.703776829095,"10B, 08A, 10G, 10F, 04N",QUEENS
CHIPOTLE MEXICAN GRILL #3044,11414.0,-73.839381767295,40.657121533488,"08A, 02B, 04N",QUEENS
CHIPOTLE MEXICAN GRILL #3056,11221.0,-73.91736358059,40.686803995684,"06A, 02G, 28-01, 06C, 02B, 09C, 10B, 04L, 08A, 10F, 05D, 28-03, 20-01, Missing, 08B, 06D, 20-04, 04N",BROOKLYN
CHIPOTLE MEXICAN GRILL #3309,11201.0,-73.984022159599,40.690109927668,"04N, 08A, 10F, 10B, 09C",BROOKLYN
CHIPOTLE MEXICAN GRILL #3312,11103.0,-73.91834842495,40.759749652737,"10F, 02G, 09C, 10G",QUEENS
CHIPOTLE MEXICAN GRILL #3426,10461.0,-73.84334462225,40.841308940071,"10B, 02B, 06F, 10F",BRONX
CHIPOTLE MEXICAN GRILL #3477,10033.0,-73.936292622472,40.849624041993,"10G, 06D, 10F, 06A, 05E, 15-37",MANHATTAN
CHIPOTLE MEXICAN GRILL #3478,11373.0,-73.875283920641,40.735142546906,"10F, Missing, 09C, 10H",QUEENS
CHIPOTLE MEXICAN GRILL #3483,11435.0,-73.80655057604,40.700828124574,"10F, 04N, 06C, 08A, 09C, 16-08",QUEENS
CHIPOTLE MEXICAN GRILL #3544,10019.0,-73.98822339138,40.769585114305,"04H, 04N, 06D, 08A, 20A, 10I, 10F, 06C, 09C",MANHATTAN
CHIPOTLE MEXICAN GRILL #3584,10452.0,-73.917237556243,40.840041003561,"28-01, 10F, 02B, 10B",BRONX
CHIPOTLE MEXICAN GRILL #3591,11105.0,-73.910887018905,40.775979344795,"08A, 10F, 04N",QUEENS
CHIPOTLE MEXICAN GRILL #3622,11368.0,-73.870277737298,40.750614728108,10F,QUEENS
CHIPOTLE MEXICAN GRILL #3641uy;,10118.0,-73.984690273581,40.748268900702,"08A, 10F, 09C, 10B, 04N",MANHATTAN
CHIPOTLE MEXICAN GRILL #3706,10462.0,-73.867623891915,40.856092437343,"10B, 06D, 04A, 06A",BRONX
CHIPOTLE MEXICAN GRILL #3741,11232.0,-74.007413063238,40.651417682187,"06D, 06C, 04A, 10F",BROOKLYN
CHIPOTLE MEXICAN GRILL #3742,11354.0,-73.828148162006,40.760064485403,"08A, 04N",QUEENS
CHIPOTLE MEXICAN GRILL #3957,10455.0,-73.916377737797,40.816863786855,"10F, 20-01, 05D, 06D, 09C, 20-04",BRONX
CHIPOTLE MEXICAN GRILL #4066,10463.0,-73.904398694175,40.878759204048,"10F, 10B, 10E",BRONX
CHIPOTLE MEXICAN GRILL #4602,10467.0,-73.882870600709,40.881302860453,06D,BRONX
CHIPOTLE MEXICAN GRILL#2964,10018.0,-73.991055718894,40.755507506797,"10F, 18-11, 06D, 09C",MANHATTAN
CHIPOTLEMEXICAN GRILL #2659,10475.0,-73.824451812422,40.86920658352,"02B, 10B, 10G, 10F",BRONX
CHIRP,10001.0,-73.995264550062,40.752952386211,"04L, 08A, 02G, 10F, 10H, 02B",MANHATTAN
CHIRPING CHICKEN,10017.0,-73.977268555955,40.752486367873,"02G, 06D, 10F, 02B, 09C, 04L, 10B, 08A, 04M, 06C, 10E, 28-03, 02H, 08C, 09B, 04H, 05F, 02C, 08B, 04A, 04N",MANHATTAN
CHITO GVRITO,10003.0,-73.986042896551,40.734830714192,"04J, 06D",MANHATTAN
CHIU HONG BAKERY,10013.0,-73.996280644592,40.719573348644,"Missing, 06C, 10H, 10F, 22F, 10E, 06F, 06D, 04M, 08A, 02B, 06A, 05H, 04L, 04N, 02G, 04O",MANHATTAN
CHIU'S GARDEN,11435.0,-73.818220229935,40.709106252571,"10F, 06F, 02G",QUEENS
CHIVITO DE ORO,11372.0,-73.882294002601,40.749941493028,"Missing, 02B, 04N, 09C, 10F, 06D, 10B, 08C, 04L, 08A, 04M, 06A, 02G",QUEENS
CHLOE,10012.0,-74.001006642818,40.729078531416,Missing,MANHATTAN
CHLOE'S,11236.0,-73.897420927382,40.63730498816,"02B, 08C, 06E, 04L, 06A, 08A, 02H, 04A, 10F, 05D",BROOKLYN
CHO DANG GOL,10001.0,-73.985949499778,40.749891215644,"02B, 10F, 06D, 04N, 02I, 03A, 06C, 10B, 08C, 06B, 08A",MANHATTAN
CHO-KO RESTAURANT,10003.0,-73.987210293235,40.724974397495,"10F, 02G, 10D, 09C, 02B",MANHATTAN
CHO-SEN GARDEN,11375.0,-73.849148241932,40.73206995194,"10B, 04L, 06C, 02G, 04H, 08A, 06D, 08C",QUEENS
CHOBAN PITA & GRILL,11209.0,-74.026143073284,40.63549246291,"06A, 10G, 10F, 02G, 06E, 02B",BROOKLYN
CHOBANI SOHO,10012.0,-74.001064319466,40.725836962282,"10F, Missing, 02G",MANHATTAN
CHOCK FULL O' NUT,11230.0,-73.958003998446,40.618234036542,"06A, 06C, 10F, 08A, 04H, 06D, 10B, 04L, 04N, 08C, 06F",BROOKLYN
CHOCK FULL O' NUTS,11230.0,-73.961050832086,40.62520137634,"02G, 04N, 08A, 10G, 08C, 10F, 05D, 06C, 04O, 10I, 04L, 06E, 10B, 06D, 09C, 10H",BROOKLYN
CHOCLATE ON TAP,10003.0,-73.990679378381,40.736609791786,Missing,MANHATTAN
CHOCNYC BAKERY,10034.0,-73.918240040234,40.868213661709,"02B, 10B, 09C, 06C, 10F, 06D",MANHATTAN
CHOCO LOCA CORP.,11372.0,-73.881727481363,40.747849400559,Missing,QUEENS
CHOCO MANIA,11217.0,-73.979959816014,40.685036947135,"09E, 15-27, 10B, 04J, 05D, 10G, 10F, 20-01, 10E, 20-04, 20-08",BROOKLYN
CHOCOBAR CORTÉS,10454.0,-73.927103784206,40.807379764664,"10F, 04H, 04N, 04C, 08A, 08C, 09C, 04L",BRONX
CHOCOLATE CONNECTS,11225.0,-73.960465542479,40.658352649025,10F,BROOKLYN
CHOCOLATE DIP,10012.0,-74.000876759621,40.729547887394,"06C, 08A, 04L, 04J, 04H, 04K, 04M, 04N, 04A, 10D, 10E, 06F, 06D, 10G, 08C, 10B, 10F, 10H, 10C, 22G, 20-06, 10I, 06E, 07A",MANHATTAN
CHOCOLATE FACTORY,11220.0,-74.020558209753,40.634598802343,"10F, 06E",BROOKLYN
CHOCOLATE HOUSE,11103.0,-73.912053629586,40.767515414042,"08A, 10F, 06F, 06E, 06D, 08B, 04N, 10B, 08C, 09C",QUEENS
CHOCOLATE HOUSE NY 4 INC,10467.0,-73.883040829885,40.881154818582,Missing,BRONX
CHOCOLATE ON TAP,10001.0,-73.987541021756,40.750541907818,Missing,MANHATTAN
CHOCOLATTE ESPRESSO BAR,11213.0,-73.941735678325,40.669362197373,"02B, 06C, 04A, 06E, 04M, 06A, 10B, 10F, 08A, 02G, 04N",BROOKLYN
CHOI YUAN,10468.0,-73.889227133408,40.873242409551,"04L, 02G, 10F, 08A",BRONX
"CHOICE EATING TREE, CORP.",10452.0,-73.924616723504,40.828024124063,"02G, 10F, 04L, 04N, 08B, 08A, 10B",BRONX
CHOICE MARKET BAR AND RESTAURANT,11238.0,-73.963130337537,40.688504908999,"02H, 08C, 10B, 20-06, 10F, 03I, 10G, 08A, 10D, 04N, 02G, 04M, 06D, 06C",BROOKLYN
CHOKOLAT PATISSERIE,10027.0,-73.960391497006,40.812816942241,"10F, 08A, 10B, 10H, 04H, 04L",MANHATTAN
CHOLA,10022.0,-73.966194687496,40.760553232818,"10B, 02G, 06D",MANHATTAN
CHOLADOS Y MANGOS 1 CORP,11372.0,-73.878499991467,40.75036023186,Missing,QUEENS
CHOLITA,11385.0,-73.903499391398,40.701765906948,"10B, 04J, 06D",QUEENS
CHOLULA DELI AND GRILL,11237.0,-73.913980880959,40.701120993586,"06C, 10F",BROOKLYN
CHOLY FILIPINO RESTAURANT,10012.0,-74.000072158532,40.727014471895,"06C, 10F, 10G, 10B",MANHATTAN
CHOMP CHOMP,10009.0,-73.988191941806,40.72316021195,"06D, 08A, 02B, 04K, 10G, 02G, 10F, 06A, 04M, 02H",MANHATTAN
CHOMPS ELYSEES,10002.0,-73.988402066414,40.718140053728,"09C, 06F, 06C",MANHATTAN
CHONG QING NOODLE 19 INC.,11354.0,-73.829235428489,40.759777908235,Missing,QUEENS
CHONGQING HOT POT,11354.0,-73.832925810194,40.760713815109,"10F, 02G, 20-06, 06E, 06B, 06C, 08A, 10B, 20F, 04L, 09B, 06D, 09E",QUEENS
CHONGQING WHARF,11219.0,-74.0079764698,40.631474062039,"04L, 06C, 10F, 04N, 02G, 02B, 08A, 09B, 06F, 05D, 10B, 06A, 06E, 04A",BROOKLYN
CHONGQING ZAIER (BO BO CHICKEN),11354.0,-73.829235428489,40.759777908235,"02B, 08A, 04K, 10B, 04L, 06C, 04H, 06F",QUEENS
CHOP & GO,10017.0,-73.974171508293,40.75314994455,"02B, 10F, 19-07, Missing, 02G, 06D, 03A, 04M, 08A, 06C, 10B, 06E, 04L, 10E, 20-08, 10H, 10G, 06F, 06A, 20D, 04N, 20A, 08B, 04A",MANHATTAN
CHOP CHOP,10033.0,-73.92983653731,40.850004544274,"06B, 10F, 04L, 02G, 02B, 06D, 10G, 10B, 08A, 02H",MANHATTAN
CHOP CHOP KITCHEN,11420.0,-73.822256825222,40.676614401707,"10F, 02B, 06D, 06F, 06C, 02G, 08A, 05D, 04L, 04M, 28-06, Missing, 09C",QUEENS
CHOP N BLEND,11225.0,-73.960206837346,40.657021341503,"10B, 10G, 10F, 04A, 04J, 06D, 08A, 02G, 04L, 20-04",BROOKLYN
CHOP T,10003.0,-73.990460187741,40.730176045337,"04D, 10F, 10B, 28-06, 06E",MANHATTAN
CHOP'T,10010.0,-73.988444975384,40.741053360564,"02G, 16-03, 10B, 10F, 06E, 20D, 02B, 02C, 08C, 05D, 04N, 08A, 04L, 06C, 20-01, 20-08, 10G, 10H, 02I, 06A, 19-07, 04E, 10E, 06D, 08B, 19-10, 10C, 10D, Missing, 09C",MANHATTAN
CHOP-SHOP,10001.0,-74.003374516952,40.748763929496,"Missing, 10G, 02G, 10B, 04L, 02B, 10C, 08A, 04N, 28-06, 06C, 04H, 06D, 10F, 10H, 20-06",MANHATTAN
CHOPPED PARSLEY,10031.0,-73.94753100597,40.826066151273,"10F, 06F, 08C",MANHATTAN
CHOPSTICK,11236.0,-73.912833728405,40.646378281768,"04M, 08A, 05F, 10B, 02H, 02G, 05D, 10F, 04N, Missing, 06A",BROOKLYN
CHOPSTICKS HOUSE,10312.0,-74.19207906576,40.532530854657,"10F, 06D, 02G, 06A",STATEN ISLAND
CHOPSTICKS HOUSE 168 INC.,11236.0,-73.912833728405,40.646378281768,Missing,BROOKLYN
CHOPSTIX,11209.0,-74.025392382339,40.62272115497,"08A, 02B, 02G, 04M, 04N, 10B, 10F, 10H, 04L, 06C, 04A, Missing, 02H, 06D",BROOKLYN
CHOPT,10001.0,-73.996924927429,40.751173837979,"05D, 10B, 16-06, 10F, 19-07, 02G, 20-08, 16-03, 16-04, 10H",MANHATTAN
CHOPT CREATIVE SALAD CO.,10001.0,-73.999086826144,40.753797866397,"20-01, 10F, 09C, 16-03, 10H, 06C, 10B, 28-05",MANHATTAN
CHORUS KARAOKE LOUNGE,10001.0,-73.98637225801,40.747528027221,"09C, 06D, 10F, 02G, 18-11, 10B, 08C, 04A, 16-02, 06C, 06A",MANHATTAN
CHOSEN CULTURE NY LOUNGE & EVENT SPACE,11238.0,-73.959353231979,40.685547510004,Missing,BROOKLYN
CHOSEN EATERY CORP,11210.0,-73.949508848486,40.634540112677,Missing,BROOKLYN
